,name,id,label,title,value
1762,S87,1762,S87,Crushing injury of lower leg ,270
1763,S88,1763,S88,Traumatic amputation of lower leg ,558
1764,S89,1764,S89,Other and unspecified injuries of lower leg ,301
1765,S90,1765,S90,"Superficial injury of ankle, foot and toes ",102
1766,S91,1766,S91,"Open wound of ankle, foot and toes ",510
1767,S92,1767,S92,"Fracture of foot and toe, except ankle ",79.4
1768,S93,1768,S93,"Dislocation and sprain of joints and ligaments at ankle, foot and toe level ",14
1769,S94,1769,S94,Injury of nerves at ankle and foot level ,981
1770,S95,1770,S95,Injury of blood vessels at ankle and foot level ,278
1771,S96,1771,S96,Injury of muscle and tendon at ankle and foot level ,1240
1772,S97,1772,S97,Crushing injury of ankle and foot ,105
1773,S98,1773,S98,Traumatic amputation of ankle and foot ,185
1774,S99,1774,S99,Other and unspecified injuries of ankle and foot ,163
1775,T07,1775,T07,Unspecified multiple injuries ,760
1776,T14,1776,T14,Injury of unspecified body region ,693
1777,T15,1777,T15,Foreign body on external eye ,2910
1778,T16,1778,T16,Foreign body in ear ,5060
1779,T17,1779,T17,Foreign body in respiratory tract ,1150
1780,T18,1780,T18,Foreign body in alimentary tract ,21.6
1781,T19,1781,T19,Foreign body in genitourinary tract ,24.1
1782,T20,1782,T20,"Burn and corrosion of head, face, and neck ",10.9
1783,T21,1783,T21,Burn and corrosion of trunk ,22.4
1784,T22,1784,T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand ",11.6
1785,T23,1785,T23,Burn and corrosion of wrist and hand ,18.8
1786,T24,1786,T24,"Burn and corrosion of lower limb, except ankle and foot ",12.1
1787,T25,1787,T25,Burn and corrosion of ankle and foot ,12.5
1788,T26,1788,T26,Burn and corrosion confined to eye and adnexa ,2.83
1789,T27,1789,T27,Burn and corrosion of respiratory tract ,18.7
1790,T28,1790,T28,Burn and corrosion of other internal organs ,12.3
1791,T30,1791,T30,"Burn and corrosion, body region unspecified ",11.1
1792,T31,1792,T31,Burns classified according to extent of body surface involved ,21
1793,T32,1793,T32,Corrosions classified according to extent of body surface involved ,3.48
1794,T33,1794,T33,Superficial frostbite ,41.7
1795,T34,1795,T34,Frostbite with tissue necrosis ,21.3
1796,T36,1796,T36,"Poisoning by, adverse effect of and underdosing of systemic antibiotics ",2.77
1797,T37,1797,T37,"Poisoning by, adverse effect of and underdosing of other systemic anti- infectives and antiparasitics ",4.98
1798,T38,1798,T38,"Poisoning by, adverse effect of and underdosing of hormones and their synthetic substitutes and antagonists, not elsewhere classified ",9.62
1799,T39,1799,T39,"Poisoning by, adverse effect of and underdosing of nonopioid analgesics, antipyretics and antirheumatics ",8.37
1800,T40,1800,T40,"Poisoning by, adverse effect of and underdosing of narcotics and psychodysleptics [hallucinogens] ",0.049
1801,T41,1801,T41,"Poisoning by, adverse effect of and underdosing of anesthetics and therapeutic gases ",4.32
1802,T42,1802,T42,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs ",6.36
1803,T43,1803,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified ",4.17
1804,T44,1804,T44,"Poisoning by, adverse effect of and underdosing of drugs primarily affecting the autonomic nervous system ",5.43
1805,T45,1805,T45,"Poisoning by, adverse effect of and underdosing of primarily systemic and hematological agents, not elsewhere classified ",4.15
1806,T46,1806,T46,"Poisoning by, adverse effect of and underdosing of agents primarily affecting the cardiovascular system ",3.41
1807,T47,1807,T47,"Poisoning by, adverse effect of and underdosing of agents primarily affecting the gastrointestinal system ",3.88
1808,T48,1808,T48,"Poisoning by, adverse effect of and underdosing of agents primarily acting on smooth and skeletal muscles and the respiratory system ",6.64
1809,T49,1809,T49,"Poisoning by, adverse effect of and underdosing of topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinorlaryngological and dental drugs ",7.97
1810,T50,1810,T50,"Poisoning by, adverse effect of and underdosing of diuretics and other and unspecified drugs, medicaments and biological substances ",0.046
1811,T51,1811,T51,Toxic effect of alcohol ,4740
1812,T52,1812,T52,Toxic effect of organic solvents ,517
1813,T53,1813,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons ,12.2
1814,T54,1814,T54,Toxic effect of corrosive substances ,191
1815,T55,1815,T55,Toxic effect of soaps and detergents ,53.1
1816,T56,1816,T56,Toxic effect of metals ,2950
1817,T57,1817,T57,Toxic effect of other inorganic substances ,337
1818,T58,1818,T58,Toxic effect of carbon monoxide ,964
1819,T59,1819,T59,"Toxic effect of other gases, fumes and vapors ",30.8
1820,T60,1820,T60,Toxic effect of pesticides ,2300
1821,T61,1821,T61,Toxic effect of noxious substances eaten as seafood ,5.26
1822,T62,1822,T62,Toxic effect of other noxious substances eaten as food ,12.5
1823,T63,1823,T63,Toxic effect of contact with venomous animals and plants ,28.6
1824,T64,1824,T64,Toxic effect of aflatoxin and other mycotoxin food contaminants ,12.2
1825,T65,1825,T65,Toxic effect of other and unspecified substances ,26
1826,T66,1826,T66,"Radiation sickness, unspecified ",19.4
1827,T67,1827,T67,Effects of heat and light ,21500
1828,T68,1828,T68,Hypothermia ,4170
1829,T69,1829,T69,Other effects of reduced temperature ,4210
1830,T70,1830,T70,Effects of air pressure and water pressure ,17900
1831,T71,1831,T71,Asphyxiation ,1770
1832,T73,1832,T73,Effects of other deprivation ,4710
1833,T74,1833,T74,"Adult and child abuse, neglect and other maltreatment, confirmed ",16.1
1834,T75,1834,T75,Other and unspecified effects of other external causes ,312
1835,T76,1835,T76,"Adult and child abuse, neglect and other maltreatment, suspected ",55.7
1836,T78,1836,T78,"Adverse effects, not elsewhere classified ",194
1837,T79,1837,T79,"Certain early complications of trauma, not elsewhere classified ",8.9
1838,T80,1838,T80,"Complications following infusion, transfusion and therapeutic injection ",20.2
1839,T81,1839,T81,"Complications of procedures, not elsewhere classified ",89.9
1840,T82,1840,T82,"Complications of cardiac and vascular prosthetic devices, implants and grafts ",55.6
1841,T83,1841,T83,"Complications of genitourinary prosthetic devices, implants and grafts ",55.3
1842,T84,1842,T84,"Complications of internal orthopedic prosthetic devices, implants and grafts ",57.5
1843,T85,1843,T85,"Complications of other internal prosthetic devices, implants and grafts ",55.8
1844,T86,1844,T86,Complications of transplanted organs and tissue ,51.4
1845,T87,1845,T87,Complications peculiar to reattachment and amputation ,2.3
1846,T88,1846,T88,"Other complications of surgical and medical care, not elsewhere classified ",84.2
1847,V00,1847,V00,Pedestrian conveyance accident ,28.5
1848,V01,1848,V01,Pedestrian injured in collision with pedal cycle ,12.7
1849,V02,1849,V02,Pedestrian injured in collision with two- or three-wheeled motor vehicle ,3.61
1850,V03,1850,V03,"Pedestrian injured in collision with car, pick-up truck or van ",11.5
1851,V04,1851,V04,Pedestrian injured in collision with heavy transport vehicle or bus ,14.2
1852,V05,1852,V05,Pedestrian injured in collision with railway train or railway vehicle ,15.5
1853,V06,1853,V06,Pedestrian injured in collision with other nonmotor vehicle ,2.88
1854,V09,1854,V09,Pedestrian injured in other and unspecified transport accidents ,11.8
1855,V10,1855,V10,Pedal cycle rider injured in collision with pedestrian or animal ,9.35
1856,V11,1856,V11,Pedal cycle rider injured in collision with other pedal cycle ,5.38
1857,V12,1857,V12,Pedal cycle rider injured in collision with two- or three-wheeled motor vehicle ,2
1858,V13,1858,V13,"Pedal cycle rider injured in collision with car, pick-up truck or van ",29
1859,V14,1859,V14,Pedal cycle rider injured in collision with heavy transport vehicle or bus ,6.36
1860,V15,1860,V15,Pedal cycle rider injured in collision with railway train or railway vehicle ,10.3
1861,V16,1861,V16,Pedal cycle rider injured in collision with other nonmotor vehicle ,2.03
1862,V17,1862,V17,Pedal cycle rider injured in collision with fixed or stationary object ,7.16
1863,V18,1863,V18,Pedal cycle rider injured in noncollision transport accident ,2.53
1864,V19,1864,V19,Pedal cycle rider injured in other and unspecified transport accidents ,4.62
1865,V20,1865,V20,Motorcycle rider injured in collision with pedestrian or animal ,13
1866,V21,1866,V21,Motorcycle rider injured in collision with pedal cycle ,12.6
1867,V22,1867,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle ,2.77
1868,V23,1868,V23,"Motorcycle rider injured in collision with car, pick-up truck or van ",35.1
1869,V24,1869,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus ,39.3
1870,V25,1870,V25,Motorcycle rider injured in collision with railway train or railway vehicle ,33.1
1871,V26,1871,V26,Motorcycle rider injured in collision with other nonmotor vehicle ,2.84
1872,V27,1872,V27,Motorcycle rider injured in collision with fixed or stationary object ,4.46
1873,V28,1873,V28,Motorcycle rider injured in noncollision transport accident ,2.47
1874,V29,1874,V29,Motorcycle rider injured in other and unspecified transport accidents ,9.15
1875,V30,1875,V30,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal ,2.19
1876,V31,1876,V31,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle ,1.99
1877,V32,1877,V32,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle ,3.61
1878,V33,1878,V33,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van ",2.05
1879,V34,1879,V34,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus ,2.04
1880,V35,1880,V35,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle ,2
1881,V36,1881,V36,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle ,1.96
1882,V37,1882,V37,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object ,2.04
1883,V38,1883,V38,Occupant of three-wheeled motor vehicle injured in noncollision transport accident ,1.98
1884,V39,1884,V39,Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents ,2.99
1885,V40,1885,V40,Car occupant injured in collision with pedestrian or animal ,12.9
1886,V41,1886,V41,Car occupant injured in collision with pedal cycle ,11.6
1887,V42,1887,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle ,2.44
1888,V43,1888,V43,"Car occupant injured in collision with car, pick-up truck or van ",12.3
1889,V44,1889,V44,Car occupant injured in collision with heavy transport vehicle or bus ,11.7
1890,V45,1890,V45,Car occupant injured in collision with railway train or railway vehicle ,12
1891,V46,1891,V46,Car occupant injured in collision with other nonmotor vehicle ,2.32
1892,V47,1892,V47,Car occupant injured in collision with fixed or stationary object ,11.8
1893,V48,1893,V48,Car occupant injured in noncollision transport accident ,3.64
1894,V49,1894,V49,Car occupant injured in other and unspecified transport accidents ,8.75
1895,V50,1895,V50,Occupant of pick-up truck or van injured in collision with pedestrian or animal ,10.4
1896,V51,1896,V51,Occupant of pick-up truck or van injured in collision with pedal cycle ,6.39
1897,V52,1897,V52,Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle ,2.31
1898,V53,1898,V53,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van ",11.6
1899,V54,1899,V54,Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus ,10.5
1900,V55,1900,V55,Occupant of pick-up truck or van injured in collision with railway train or railway vehicle ,8.88
1901,V56,1901,V56,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle ,2.03
1902,V57,1902,V57,Occupant of pick-up truck or van injured in collision with fixed or stationary object ,7.7
1903,V58,1903,V58,Occupant of pick-up truck or van injured in noncollision transport accident ,2.7
1904,V59,1904,V59,Occupant of pick-up truck or van injured in other and unspecified transport accidents ,5.61
1905,V60,1905,V60,Occupant of heavy transport vehicle injured in collision with pedestrian or animal ,11.5
1906,V61,1906,V61,Occupant of heavy transport vehicle injured in collision with pedal cycle ,9.94
1907,V62,1907,V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle ,2.17
1908,V63,1908,V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van ",7.8
1909,V64,1909,V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus ,5.71
1910,V65,1910,V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle ,11.7
1911,V66,1911,V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle ,2.15
1912,V67,1912,V67,Occupant of heavy transport vehicle injured in collision with fixed or stationary object ,11.2
1913,V68,1913,V68,Occupant of heavy transport vehicle injured in noncollision transport accident ,2.22
1914,V69,1914,V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents ,7.55
1915,V70,1915,V70,Bus occupant injured in collision with pedestrian or animal ,12.8
1916,V71,1916,V71,Bus occupant injured in collision with pedal cycle ,9.21
1917,V72,1917,V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle ,2.23
1918,V73,1918,V73,"Bus occupant injured in collision with car, pick-up truck or van ",11.9
1919,V74,1919,V74,Bus occupant injured in collision with heavy transport vehicle or bus ,12
1920,V75,1920,V75,Bus occupant injured in collision with railway train or railway vehicle ,11.8
1921,V76,1921,V76,Bus occupant injured in collision with other nonmotor vehicle ,2.62
1922,V77,1922,V77,Bus occupant injured in collision with fixed or stationary object ,11.1
1923,V78,1923,V78,Bus occupant injured in noncollision transport accident ,2.08
1924,V79,1924,V79,Bus occupant injured in other and unspecified transport accidents ,7.2
1925,V80,1925,V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident ,5.2
1926,V81,1926,V81,Occupant of railway train or railway vehicle injured in transport accident ,12
1927,V82,1927,V82,Occupant of powered streetcar injured in transport accident ,4.29
1928,V83,1928,V83,Occupant of special vehicle mainly used on industrial premises injured in transport accident ,11.6
1929,V84,1929,V84,Occupant of special vehicle mainly used in agriculture injured in transport accident ,11.9
1930,V85,1930,V85,Occupant of special construction vehicle injured in transport accident ,6.58
1931,V86,1931,V86,"Occupant of special all-terrain or other off-road motor vehicle, injured in transport accident ",4.36
1932,V87,1932,V87,Traffic accident of specified type but victim's mode of transport unknown ,9.53
1933,V88,1933,V88,Nontraffic accident of specified type but victim's mode of transport unknown ,3.81
1934,V89,1934,V89,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified ",3.26
1935,V90,1935,V90,Drowning and submersion due to accident to watercraft ,3.75
1936,V91,1936,V91,Other injury due to accident to watercraft ,24
1937,V92,1937,V92,"Drowning and submersion due to accident on board watercraft, without accident to watercraft ",2.27
1938,V93,1938,V93,"Other injury due to accident on board watercraft, without accident to watercraft ",6.47
1939,V94,1939,V94,Other and unspecified water transport accidents ,13.5
1940,V95,1940,V95,Accident to powered aircraft causing injury to occupant ,12.4
1941,V96,1941,V96,Accident to nonpowered aircraft causing injury to occupant ,2.3
1942,V97,1942,V97,Other specified air transport accidents ,156
1943,V98,1943,V98,Other specified transport accidents ,349
1944,V99,1944,V99,Unspecified transport accident ,72.7
1945,W00,1945,W00,Fall due to ice and snow ,7590
1946,W01,1946,W01,"Fall on same level from slipping, tripping and stumbling ",17.7
1947,W03,1947,W03,Other fall on same level due to collision with another person ,305
1948,W04,1948,W04,Fall while being carried or supported by other persons ,509
1949,W05,1949,W05,"Fall from non-moving wheelchair, nonmotorized scooter and motorized mobility scooter ",2.54
1950,W06,1950,W06,Fall from bed ,49300
1951,W07,1951,W07,Fall from chair ,38800
1952,W08,1952,W08,Fall from other furniture ,25000
1953,W09,1953,W09,Fall on and from playground equipment ,3760
1954,W10,1954,W10,Fall on and from stairs and steps ,4250
1955,W11,1955,W11,Fall on and from ladder ,15700
1956,W12,1956,W12,Fall on and from scaffolding ,2270
1957,W13,1957,W13,"Fall from, out of or through building or structure ",19100
1958,W14,1958,W14,Fall from tree ,50100
1959,W15,1959,W15,Fall from cliff ,21800
1960,W16,1960,W16,"Fall, jump or diving into water ",1580
1961,W17,1961,W17,Other fall from one level to another ,25200
1962,W18,1962,W18,"Other slipping, tripping and stumbling and falls ",13
1963,W19,1963,W19,Unspecified fall ,2170
1964,W20,1964,W20,"Struck by thrown, projected or falling object ",16.9
1965,W21,1965,W21,Striking against or struck by sports equipment ,55
1966,W22,1966,W22,Striking against or struck by other objects ,181
1967,W23,1967,W23,"Caught, crushed, jammed or pinched in or between objects ",12.1
1968,W24,1968,W24,"Contact with lifting and transmission devices, not elsewhere classified ",5.71
1969,W25,1969,W25,Contact with sharp glass ,17600
1970,W26,1970,W26,"Contact with knife, sword or dagger ",937
1971,W27,1971,W27,Contact with nonpowered hand tool ,10
1972,W28,1972,W28,Contact with powered lawn mower ,4250
1973,W29,1973,W29,Contact with other powered hand tools and household machinery ,98.9
1974,W30,1974,W30,Contact with agricultural machinery ,8120
1975,W31,1975,W31,Contact with other and unspecified machinery ,79.7
1976,W32,1976,W32,Accidental handgun discharge and malfunction ,11
1977,W33,1977,W33,"Accidental rifle, shotgun and larger firearm discharge and malfunction ",4.36
1978,W34,1978,W34,Accidental discharge and malfunction from other and unspecified firearms and guns ,2.3
1979,W35,1979,W35,Explosion and rupture of boiler ,15.3
1980,W36,1980,W36,Explosion and rupture of gas cylinder ,68
1981,W37,1981,W37,"Explosion and rupture of pressurized tire, pipe or hose ",4.11
1982,W38,1982,W38,Explosion and rupture of other specified pressurized devices ,12.7
1983,W39,1983,W39,Discharge of firework ,124
1984,W40,1984,W40,Explosion of other materials ,4900
1985,W42,1985,W42,Exposure to noise ,4800
1986,W45,1986,W45,Foreign body or object entering through skin ,83.4
1987,W46,1987,W46,Contact with hypodermic needle ,425
1988,W49,1988,W49,Exposure to other inanimate mechanical forces ,12.3
1989,W50,1989,W50,"Accidental hit, strike, kick, twist, bite or scratch by another person ",15.6
1990,W51,1990,W51,Accidental striking against or bumped into by another person ,13.4
1991,W52,1991,W52,"Crushed, pushed or stepped on by crowd or human stampede ",12.1
1992,W53,1992,W53,Contact with rodent ,5630
1993,W54,1993,W54,Contact with dog ,50900
1994,W55,1994,W55,Contact with other mammals ,8420
1995,W56,1995,W56,Contact with nonvenomous marine animal ,4.12
1996,W57,1996,W57,Bitten or stung by nonvenomous insect and other nonvenomous arthropods ,17.8
1997,W58,1997,W58,Contact with crocodile or alligator ,3150
1998,W59,1998,W59,Contact with other nonvenomous reptiles ,9.87
1999,W60,1999,W60,Contact with nonvenomous plant thorns and spines and sharp leaves ,1.6
2000,W61,2000,W61,Contact with birds (domestic) (wild) ,3590
2001,W62,2001,W62,Contact with nonvenomous amphibians ,5.95
2002,W64,2002,W64,Exposure to other animate mechanical forces ,17.2
2003,W65,2003,W65,Accidental drowning and submersion while in bath-tub ,5.32
2004,W67,2004,W67,Accidental drowning and submersion while in swimming-pool ,3.39
2005,W69,2005,W69,Accidental drowning and submersion while in natural water ,7.51
2006,W73,2006,W73,Other specified cause of accidental non-transport drowning and submersion ,1.02
2007,W74,2007,W74,Unspecified cause of accidental drowning and submersion ,4.34
2008,W85,2008,W85,Exposure to electric transmission lines ,311
2009,W86,2009,W86,Exposure to other specified electric current ,289
2010,W88,2010,W88,Exposure to ionizing radiation ,1190
2011,W89,2011,W89,Exposure to man-made visible and ultraviolet light ,21.9
2012,W90,2012,W90,Exposure to other nonionizing radiation ,31.8
2013,W92,2013,W92,Exposure to excessive heat of man-made origin ,16.8
2014,W93,2014,W93,Exposure to excessive cold of man-made origin ,16.7
2015,W94,2015,W94,Exposure to high and low air pressure and changes in air pressure ,2410
2016,W99,2016,W99,Exposure to other man-made environmental factors ,147
2017,X00,2017,X00,Exposure to uncontrolled fire in building or structure ,14.7
2018,X01,2018,X01,"Exposure to uncontrolled fire, not in building or structure ",14.8
2019,X02,2019,X02,Exposure to controlled fire in building or structure ,298
2020,X03,2020,X03,"Exposure to controlled fire, not in building or structure ",292
2021,X04,2021,X04,Exposure to ignition of highly flammable material ,87.1
2022,X05,2022,X05,Exposure to ignition or melting of nightwear ,2.05
2023,X06,2023,X06,Exposure to ignition or melting of other clothing and apparel ,9.32
2024,X08,2024,X08,"Exposure to other specified smoke, fire and flames ",28.4
2025,X10,2025,X10,"Contact with hot drinks, food, fats and cooking oils ",420
2026,X11,2026,X11,Contact with hot tap-water ,3030
2027,X12,2027,X12,Contact with other hot fluids ,5080
2028,X13,2028,X13,Contact with steam and other hot vapors ,147
2029,X14,2029,X14,Contact with hot air and other hot gases ,3200
2030,X15,2030,X15,Contact with hot household appliances ,6690
2031,X16,2031,X16,"Contact with hot heating appliances, radiators and pipes ",56.2
2032,X17,2032,X17,"Contact with hot engines, machinery and tools ",724
2033,X18,2033,X18,Contact with other hot metals ,9000
2034,X19,2034,X19,Contact with other heat and hot substances ,2830
2035,X30,2035,X30,Exposure to excessive natural heat ,1970
2036,X31,2036,X31,Exposure to excessive natural cold ,2320
2037,X32,2037,X32,Exposure to sunlight ,3840
2038,X34,2038,X34,Earthquake ,13600
2039,X35,2039,X35,Volcanic eruption ,3120
2040,X36,2040,X36,"Avalanche, landslide and other earth movements ",14.2
2041,X37,2041,X37,Cataclysmic storm ,119
2042,X38,2042,X38,Flood ,13100
2043,X39,2043,X39,Exposure to other forces of nature ,1650
2044,X52,2044,X52,Prolonged stay in weightless environment ,12.8
2045,X58,2045,X58,Exposure to other specified factors ,1460
2046,X71,2046,X71,Intentional self-harm by drowning and submersion ,4.26
2047,X72,2047,X72,Intentional self-harm by handgun discharge ,3.04
2048,X73,2048,X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge ",2.51
2049,X74,2049,X74,Intentional self-harm by other and unspecified firearm and gun discharge ,3.31
2050,X75,2050,X75,Intentional self-harm by explosive material ,4.59
2051,X76,2051,X76,"Intentional self-harm by smoke, fire and flames ",4.98
2052,X77,2052,X77,"Intentional self-harm by steam, hot vapors and hot objects ",5.63
2053,X78,2053,X78,Intentional self-harm by sharp object ,8.81
2054,X79,2054,X79,Intentional self-harm by blunt object ,3.66
2055,X80,2055,X80,Intentional self-harm by jumping from a high place ,7.75
2056,X81,2056,X81,Intentional self-harm by jumping or lying in front of moving object ,2.33
2057,X82,2057,X82,Intentional self-harm by crashing of motor vehicle ,2.74
2058,X83,2058,X83,Intentional self-harm by other specified means ,11.8
2059,X92,2059,X92,Assault by drowning and submersion ,10.9
2060,X93,2060,X93,Assault by handgun discharge ,145
2061,X94,2061,X94,"Assault by rifle, shotgun and larger firearm discharge ",13.1
2062,X95,2062,X95,Assault by other and unspecified firearm and gun discharge ,10.6
2063,X96,2063,X96,Assault by explosive material ,563
2064,X97,2064,X97,"Assault by smoke, fire and flames ",203
2065,X98,2065,X98,"Assault by steam, hot vapors and hot objects ",11.9
2066,X99,2066,X99,Assault by sharp object ,242
2067,Y00,2067,Y00,Assault by blunt object ,72.4
2068,Y01,2068,Y01,Assault by pushing from high place ,952
2069,Y02,2069,Y02,Assault by pushing or placing victim in front of moving object ,5.27
2070,Y03,2070,Y03,Assault by crashing of motor vehicle ,42.6
2071,Y04,2071,Y04,Assault by bodily force ,651
2072,Y07,2072,Y07,"Perpetrator of assault, maltreatment and neglect ",24.5
2073,Y08,2073,Y08,Assault by other specified means ,691
2074,Y09,2074,Y09,Assault by unspecified means ,66.6
2075,Y21,2075,Y21,"Drowning and submersion, undetermined intent ",4.78
2076,Y22,2076,Y22,"Handgun discharge, undetermined intent ",4.05
2077,Y23,2077,Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent ",2.25
2078,Y24,2078,Y24,"Other and unspecified firearm discharge, undetermined intent ",3.08
2079,Y25,2079,Y25,"Contact with explosive material, undetermined intent ",11.9
2080,Y26,2080,Y26,"Exposure to smoke, fire and flames, undetermined intent ",11
2081,Y27,2081,Y27,"Contact with steam, hot vapors and hot objects, undetermined intent ",2.95
2082,Y28,2082,Y28,"Contact with sharp object, undetermined intent ",12.1
2083,Y29,2083,Y29,"Contact with blunt object, undetermined intent ",11.9
2084,Y30,2084,Y30,"Falling, jumping or pushed from a high place, undetermined intent ",10.7
2085,Y31,2085,Y31,"Falling, lying or running before or into moving object, undetermined intent ",12
2086,Y32,2086,Y32,"Crashing of motor vehicle, undetermined intent ",6.31
2087,Y33,2087,Y33,"Other specified events, undetermined intent ",12.6
2088,Y35,2088,Y35,Legal intervention ,21100
2089,Y36,2089,Y36,Operations of war ,23200
2090,Y37,2090,Y37,Military operations ,34300
2091,Y38,2091,Y38,Terrorism ,14000
2092,Y62,2092,Y62,Failure of sterile precautions during surgical and medical care ,48.5
2093,Y63,2093,Y63,Failure in dosage during surgical and medical care ,1110
2094,Y64,2094,Y64,Contaminated medical or biological substances ,326
2095,Y65,2095,Y65,Other misadventures during surgical and medical care ,12.2
2096,Y66,2096,Y66,Nonadministration of surgical and medical care ,1.72
2097,Y69,2097,Y69,Unspecified misadventure during surgical and medical care ,3.6
2098,Y70,2098,Y70,Anesthesiology devices associated with adverse incidents ,11.8
2099,Y71,2099,Y71,Cardiovascular devices associated with adverse incidents ,13
2100,Y72,2100,Y72,Otorhinolaryngological devices associated with adverse incidents ,1.53
2101,Y73,2101,Y73,Gastroenterology and urology devices associated with adverse incidents ,5.7
2102,Y74,2102,Y74,General hospital and personal-use devices associated with adverse incidents ,11.8
2103,Y75,2103,Y75,Neurological devices associated with adverse incidents ,12.8
2104,Y76,2104,Y76,Obstetric and gynecological devices associated with adverse incidents ,3.43
2105,Y77,2105,Y77,Ophthalmic devices associated with adverse incidents ,12.5
2106,Y78,2106,Y78,Radiological devices associated with adverse incidents ,12.1
2107,Y79,2107,Y79,Orthopedic devices associated with adverse incidents ,12
2108,Y80,2108,Y80,Physical medicine devices associated with adverse incidents ,16.2
2109,Y81,2109,Y81,General- and plastic-surgery devices associated with adverse incidents ,11.9
2110,Y82,2110,Y82,Other and unspecified medical devices associated with adverse incidents ,12
2111,Y83,2111,Y83,"Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure ",7.13
2112,Y84,2112,Y84,"Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure ",6.93
2113,Y90,2113,Y90,Evidence of alcohol involvement determined by blood alcohol level ,182
2114,Y92,2114,Y92,Place of occurrence of the external cause ,1440
2115,Y93,2115,Y93,Activity codes ,47200
2116,Y95,2116,Y95,Nosocomial condition ,299
2117,Y99,2117,Y99,External cause status ,12000
2118,Z00,2118,Z00,"Encounter for general examination without complaint, suspected or reported diagnosis ",7.62
2119,Z01,2119,Z01,"Encounter for other special examination without complaint, suspected or reported diagnosis ",6.83
2120,Z02,2120,Z02,Encounter for administrative examination ,281
2121,Z03,2121,Z03,Encounter for medical observation for suspected diseases and conditions ruled out ,9.1
2122,Z04,2122,Z04,Encounter for examination and observation for other reasons ,105
2123,Z08,2123,Z08,Encounter for follow-up examination after completed treatment for malignant neoplasm ,16.3
2124,Z09,2124,Z09,Encounter for follow-up examination after completed treatment for conditions other than malignant neoplasm ,15.9
2125,Z11,2125,Z11,Encounter for screening for infectious and parasitic diseases ,13.8
2126,Z12,2126,Z12,Encounter for screening for malignant neoplasms ,27.8
2127,Z13,2127,Z13,Encounter for screening for other diseases and disorders ,172
2128,Z14,2128,Z14,Genetic carrier ,3210
2129,Z15,2129,Z15,Genetic susceptibility to disease ,1860
2130,Z16,2130,Z16,Resistance to antimicrobial drugs ,1380
2131,Z17,2131,Z17,Estrogen receptor status ,613
2132,Z18,2132,Z18,Retained foreign body fragments ,41.7
2133,Z20,2133,Z20,Contact with and (suspected) exposure to communicable diseases ,78.6
2134,Z21,2134,Z21,Asymptomatic human immunodeficiency virus [HIV] infection status ,71.7
2135,Z22,2135,Z22,Carrier of infectious disease ,2070
2136,Z23,2136,Z23,Encounter for immunization ,331
2137,Z28,2137,Z28,Immunization not carried out and underimmunization status ,3.63
2138,Z30,2138,Z30,Encounter for contraceptive management ,58.9
2139,Z31,2139,Z31,Encounter for procreative management ,15.4
2140,Z32,2140,Z32,Encounter for pregnancy test and childbirth and childcare instruction ,7.7
2141,Z33,2141,Z33,Pregnant state ,31900
2142,Z34,2142,Z34,Encounter for supervision of normal pregnancy ,79.7
2143,Z36,2143,Z36,Encounter for antenatal screening of mother ,16.8
2144,Z3A,2144,Z3A,Weeks of gestation ,3370
